,response,in_tokens,out_tokens
1348,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",602,32
1349,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",619,32
1350,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",641,32
1351,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",623,32
1352,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",624,30
1353,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",638,30
1354,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",654,32
1355,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural/Religious Event""
}
```",616,33
1356,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",631,32
1357,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",659,32
1358,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",630,32
1359,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Celebration""
}
```",679,30
1360,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",679,32
1361,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",626,32
1362,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",566,32
1363,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",653,32
1364,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",700,32
1365,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",658,30
1366,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",665,30
1367,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",664,32
1368,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",666,32
1369,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",624,32
1370,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",654,32
1371,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",629,30
1372,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Celebration""
}
```",628,29
1373,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",567,30
1374,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful Demonstration""
}
```",563,31
1375,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",657,32
1376,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",583,30
1377,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",601,32
1378,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",615,32
1379,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",602,32
1380,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",611,32
1381,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",575,32
1382,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",601,32
1383,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",693,32
1384,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",651,32
1385,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",628,32
1386,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Holocaust Remembrance Event""
}
```",601,32
1387,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",652,32
1388,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful demonstration""
}
```",629,30
1389,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",574,32
1390,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",633,32
1391,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",647,32
1392,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",634,32
1393,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",683,32
1394,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",638,32
1395,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",677,32
1396,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",632,32
1397,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",633,32
1398,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful protest""
}
```",607,30
1399,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Non-antisemitic event""
}
```",778,33
1400,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",607,30
1401,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Not an antisemitic incident""
}
```",638,33
1402,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",591,32
1403,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",674,32
1404,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",640,30
1405,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",635,30
1406,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Community Celebration""
}
```",677,29
1407,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",616,32
1408,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",628,32
1409,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",658,32
1410,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",591,30
1411,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",593,32
1412,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful protest""
}
```",613,30
1413,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",653,32
1414,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",649,32
1415,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",630,32
1416,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Celebration""
}
```",629,28
1417,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",612,32
1418,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",650,30
1419,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",692,32
1420,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",666,32
1421,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",618,32
1422,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",606,32
1423,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",644,30
1424,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",603,32
1425,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",631,29
1426,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",605,32
1427,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",602,32
1428,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",684,32
1429,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Celebration""
}
```",688,29
1430,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",571,32
1431,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",668,32
1432,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful protest""
}
```",592,30
1433,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful demonstration""
}
```",652,30
1434,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",590,32
1435,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration/Education""
}
```",600,32
1436,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",662,32
1437,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful protest""
}
```",585,30
1438,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",599,32
1439,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",603,30
1440,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful demonstration""
}
```",618,30
1441,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",654,32
1442,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",615,30
1443,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Celebration""
}
```",612,30
1444,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",617,32
1445,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",579,32
1446,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",663,32
1447,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",689,32
1448,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",621,32
1449,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",707,32
1450,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",568,32
1451,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",666,32
1452,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",660,32
1453,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",638,30
1454,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",664,32
1455,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",666,32
1456,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",591,32
1457,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",635,32
1458,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",604,32
1459,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",610,32
1460,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",580,32
1461,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",681,32
1462,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",636,32
1463,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",629,32
1464,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",634,32
1465,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",661,32
1466,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",605,30
1467,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",606,32
1468,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",606,32
1469,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",594,30
1470,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful protest""
}
```",615,30
1471,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",646,32
1472,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",642,32
1473,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",652,32
1474,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",656,32
1475,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",671,32
1476,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",632,32
1477,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",656,32
1478,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",587,32
1479,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Celebration""
}
```",675,29
1480,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",637,32
1481,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",621,30
1482,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",657,32
1483,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful demonstration""
}
```",573,30
1484,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",663,32
1485,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",662,31
1486,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",650,32
1487,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",644,30
1488,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",671,32
1489,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",625,32
1490,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",628,32
1491,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",654,32
1492,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",644,32
1493,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",587,30
1494,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",697,32
1495,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",601,30
1496,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",731,32
1497,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",633,32
1498,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",653,32
1499,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",707,32
1500,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",613,30
1501,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",647,32
1502,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",673,32
1503,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",637,30
1504,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",688,32
1505,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful protest""
}
```",609,30
1506,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",585,32
1507,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",568,30
1508,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",599,30
1509,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Non-antisemitic academic event""
}
```",592,34
1510,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",617,32
1511,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",640,32
1512,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful Protest""
}
```",615,30
1513,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",613,32
1514,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",658,32
1515,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Celebration""
}
```",680,30
1516,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",735,32
1517,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Celebration of Jewish culture""
}
```",632,32
1518,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Celebration""
}
```",647,29
1519,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",622,30
1520,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",594,32
1521,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",688,32
1522,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful protest""
}
```",661,30
1523,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",573,30
1524,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",647,30
1525,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",625,30
1526,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",654,30
1527,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Holocaust Remembrance Event""
}
```",613,32
1528,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",661,32
1529,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",621,32
1530,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",682,32
1531,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",666,32
1532,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",621,30
1533,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",594,32
1534,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",660,32
1535,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",536,32
1536,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Holocaust Remembrance Event""
}
```",609,32
1537,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",669,32
1538,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",635,30
1539,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",662,32
1540,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Holocaust Remembrance Event""
}
```",638,32
1541,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",637,30
1542,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",588,30
1543,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful Protest""
}
```",645,30
1544,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",610,32
1545,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",640,32
1546,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",609,32
1547,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",625,32
1548,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",660,31
1549,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",620,29
1550,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",589,32
1551,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",565,32
1552,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",605,30
1553,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",622,30
1554,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",596,32
1555,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",667,32
1556,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",591,32
1557,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",646,32
1558,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",625,32
1559,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",586,32
1560,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",616,32
1561,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",616,32
1562,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful demonstration""
}
```",575,30
1563,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Celebration of Jewish American Heritage""
}
```",564,33
1564,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful Protest""
}
```",653,30
1565,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",626,32
1566,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",607,32
1567,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",658,32
1568,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",647,32
1569,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",604,32
1570,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",645,32
1571,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",660,32
1572,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful protest""
}
```",617,30
1573,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",687,32
1574,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",658,30
1575,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",634,32
1576,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",651,32
1577,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",657,30
1578,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Non-antisemitic academic event""
}
```",590,34
1579,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Celebration""
}
```",675,28
1580,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",590,32
1581,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",667,32
1582,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",579,31
1583,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",644,32
1584,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Not an antisemitic incident""
}
```",573,33
1585,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",630,32
1586,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",667,32
1587,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Holocaust Remembrance Event""
}
```",625,32
1588,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",641,32
1589,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful demonstration""
}
```",630,30
1590,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Celebration""
}
```",675,29
1591,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",643,32
1592,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Not applicable""
}
```",500,29
1593,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",655,32
