,response,in_tokens,out_tokens
947,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",404,26
948,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",375,26
949,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",399,26
950,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",382,26
951,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",378,26
952,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",383,26
953,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",387,26
954,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",379,26
955,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",385,26
956,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",384,26
957,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",429,26
958,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Confidential""
}
```",364,29
959,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",384,26
960,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",393,26
961,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",393,26
962,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",386,26
963,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",403,26
964,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",375,26
965,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",396,26
966,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",408,26
967,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",388,26
968,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",379,26
969,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",395,26
970,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Confidential""
}
```",366,29
971,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",396,26
972,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",422,26
973,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",393,26
974,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",375,26
975,"```json
{
  ""type_of_incident"": [2, 3],
  ""other_type_of_incident"": """"
}
```",404,29
976,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",392,26
977,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",383,26
978,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",412,26
979,"```json
{
  ""type_of_incident"": [2, 3],
  ""other_type_of_incident"": """"
}
```",385,29
980,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",416,26
981,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",375,26
982,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",404,26
983,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",379,26
984,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",386,26
985,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",395,26
986,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",372,26
987,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",389,26
988,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Intimidation""
}
```",392,30
989,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",391,26
990,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",375,26
991,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",388,26
992,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",397,26
993,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",384,26
994,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",388,26
995,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",390,26
996,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",387,26
997,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",389,26
998,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",387,26
999,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",380,26
1000,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",398,26
1001,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",395,26
1002,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",397,26
1003,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",378,26
1004,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",385,26
1005,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",392,26
1006,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",383,26
1007,"```json
{
  ""type_of_incident"": [1, 2],
  ""other_type_of_incident"": """"
}
```",433,29
1008,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",382,26
1009,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",381,26
1010,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",385,25
1011,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",377,26
1012,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",377,26
1013,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",376,26
1014,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",397,26
1015,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",397,26
1016,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",391,26
1017,"```json
{
  ""type_of_incident"": [1, 2],
  ""other_type_of_incident"": """"
}
```",390,29
1018,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",379,26
1019,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",386,26
1020,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",397,26
1021,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",386,26
1022,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Bomb Threat""
}
```",386,29
1023,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Bomb Threat""
}
```",386,29
1024,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",395,26
1025,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Hate speech""
}
```",379,30
1026,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Protest""
}
```",386,29
1027,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",381,26
1028,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",372,26
1029,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",375,26
1030,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Intimidation""
}
```",407,30
1031,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",377,26
1032,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",386,26
1033,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",398,26
1034,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",376,26
1035,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",371,26
1036,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",387,26
1037,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",382,26
1038,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",385,26
1039,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Dissemination of Antisemitic Conspiracy Theories""
}
```",436,39
1040,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",374,26
1041,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",410,26
1042,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",381,26
1043,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",405,26
1044,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",403,26
1045,"```json
{
  'type_of_incident': [3],
  'other_type_of_incident': ''
}
```",378,26
1046,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",389,26
1047,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",400,26
1048,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",371,26
1049,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",370,26
1050,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",382,26
1051,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",385,26
1052,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",372,26
1053,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",379,26
1054,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",370,26
1055,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",401,26
1056,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",389,26
1057,"```json
{
  ""type_of_incident"": [2, 3],
  ""other_type_of_incident"": """"
}
```",390,29
1058,"```json
{
  ""type_of_incident"": [1, 2],
  ""other_type_of_incident"": """"
}
```",380,29
1059,"```json
{
  ""type_of_incident"": [1, 2],
  ""other_type_of_incident"": """"
}
```",387,29
1060,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",386,26
1061,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",375,26
1062,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",374,25
1063,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",370,26
1064,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",383,26
1065,"```json
{
  'type_of_incident': [2],
  'other_type_of_incident': ''
}
```",411,26
1066,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",413,26
1067,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",372,26
1068,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",406,26
1069,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",411,26
1070,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",408,26
1071,"```json
{
  ""type_of_incident"": [2, 3],
  ""other_type_of_incident"": """"
}
```",410,29
1072,"```json
{
  ""type_of_incident"": [2, 3],
  ""other_type_of_incident"": """"
}
```",412,29
1073,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",385,26
1074,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",404,26
1075,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",410,26
1076,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",397,26
1077,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",413,26
1078,"```json
{
  ""type_of_incident"": [2, 3],
  ""other_type_of_incident"": """"
}
```",409,29
1079,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",405,26
1080,"```json
{
  ""type_of_incident"": [1, 2, 3],
  ""other_type_of_incident"": """"
}
```",412,32
1081,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",405,26
1082,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",402,26
1083,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",442,26
1084,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",397,26
1085,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",420,26
1086,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",400,26
1087,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",408,26
1088,"```json
{
  ""type_of_incident"": [2, 3],
  ""other_type_of_incident"": """"
}
```",407,29
1089,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",411,26
1090,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Demonstration""
}
```",392,30
1091,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",413,26
1092,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",411,26
1093,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",397,26
1094,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",375,26
1095,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",374,26
1096,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",386,26
1097,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",409,26
1098,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",406,26
1099,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",408,26
1100,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",409,26
1101,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",402,26
1102,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",410,26
1103,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",406,26
1104,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",414,26
1105,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",408,26
1106,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",376,26
1107,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",397,26
1108,"```json
{
  ""type_of_incident"": [1, 2],
  ""other_type_of_incident"": """"
}
```",408,29
1109,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",376,26
1110,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",384,26
1111,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",380,26
1112,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",407,26
1113,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",373,26
1114,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",412,26
1115,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",404,26
1116,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",385,25
1117,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",383,26
1118,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",398,26
1119,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",387,26
1120,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",371,26
1121,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",377,26
1122,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",380,26
1123,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",373,26
1124,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Threat""
}
```",406,28
1125,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",404,26
1126,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",408,26
1127,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",415,26
1128,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",401,26
1129,"```json
{
  ""type_of_incident"": [2, 3],
  ""other_type_of_incident"": """"
}
```",424,29
1130,"```json
{
  ""type_of_incident"": [2, 3],
  ""other_type_of_incident"": """"
}
```",407,29
1131,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",412,26
1132,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",407,26
1133,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",411,25
1134,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",401,26
1135,"```json
{
  ""type_of_incident"": [2, 3],
  ""other_type_of_incident"": """"
}
```",415,29
1136,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",417,26
1137,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",424,26
1138,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",372,26
1139,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Bomb threat""
}
```",371,29
1140,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",372,26
1141,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",400,26
1142,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",378,26
1143,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",375,26
1144,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",399,26
1145,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",390,26
1146,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",390,26
1147,"```json
{
  ""type_of_incident"": [2, 3],
  ""other_type_of_incident"": """"
}
```",408,29
1148,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",410,26
1149,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",400,26
1150,"```json
{
  'type_of_incident': [2],
  'other_type_of_incident': ''
}
```",408,26
1151,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",406,26
1152,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",408,26
1153,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",415,26
1154,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",407,26
1155,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",408,26
1156,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",409,26
1157,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",408,26
1158,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",407,26
1159,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",421,26
1160,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",398,26
1161,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",399,26
1162,"```json
{
  ""type_of_incident"": [2, 3],
  ""other_type_of_incident"": """"
}
```",399,29
1163,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",423,26
1164,"```json
{
  'type_of_incident': [2],
  'other_type_of_incident': ''
}
```",408,26
1165,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",377,26
1166,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",399,26
1167,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",374,26
1168,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Bomb Threat""
}
```",397,29
1169,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",371,25
1170,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",425,26
1171,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",404,26
1172,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",412,26
1173,"```json
{
  ""type_of_incident"": [2, 3],
  ""other_type_of_incident"": """"
}
```",411,29
1174,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",405,26
1175,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",406,26
1176,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",419,26
1177,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",408,26
1178,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",394,26
1179,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",421,26
1180,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",407,26
1181,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",411,26
1182,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",410,26
1183,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",409,26
1184,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",385,26
1185,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Bomb Threat""
}
```",387,29
1186,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Bomb Threat""
}
```",401,29
1187,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Bomb Threat""
}
```",392,29
1188,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",397,26
1189,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Threat""
}
```",396,28
1190,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Bomb Threat""
}
```",397,29
1191,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",396,26
1192,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Threat""
}
```",397,28
1193,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",396,26
1194,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Bomb Threat""
}
```",398,29
1195,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Threat""
}
```",397,28
1196,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Threat""
}
```",392,28
1197,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",387,26
1198,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",378,26
1199,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Threat""
}
```",372,28
1200,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",385,26
1201,"```json
{
  ""type_of_incident"": [1, 2],
  ""other_type_of_incident"": """"
}
```",381,29
1202,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",398,26
1203,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",412,26
1204,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",401,26
1205,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",410,26
1206,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",428,26
1207,"```json
{
  ""type_of_incident"": [2, 3],
  ""other_type_of_incident"": """"
}
```",412,29
1208,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",405,25
1209,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",412,26
1210,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",399,26
1211,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",410,26
1212,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",386,26
1213,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",412,26
1214,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",387,26
1215,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",386,26
1216,"```json
{
  ""type_of_incident"": [1, 2],
  ""other_type_of_incident"": """"
}
```",388,29
1217,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",383,26
1218,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",401,26
1219,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",390,26
1220,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",404,26
1221,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",376,26
1222,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",399,26
1223,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",389,26
1224,"```json
{
  ""type_of_incident"": [2, 3],
  ""other_type_of_incident"": """"
}
```",393,29
1225,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",382,26
1226,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",383,26
1227,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",375,26
1228,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",383,26
1229,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",376,26
1230,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",401,26
1231,"```json
{
  ""type_of_incident"": [3],
  ""other_type_of_incident"": """"
}
```",380,26
1232,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",393,26
1233,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",379,26
1234,"```json
{
  ""type_of_incident"": [2],
  ""other_type_of_incident"": """"
}
```",386,26
